properties.nombre,properties.libres,timestamp
Arcco Amara,0,2026-02-02 07:48:54.488773
Atotxa,63,2026-02-02 07:48:54.488773
Boulevard,134,2026-02-02 07:48:54.488773
Buen Pastor,62,2026-02-02 07:48:54.488773
Easo,126,2026-02-02 07:48:54.488773
Geltokia,0,2026-02-02 07:48:54.488773
Illumbe,0,2026-02-02 07:48:54.488773
Katalunia,201,2026-02-02 07:48:54.488773
Kontxa,446,2026-02-02 07:48:54.488773
Kursaal,140,2026-02-02 07:48:54.488773
Okendo,327,2026-02-02 07:48:54.488773
Ondarreta,142,2026-02-02 07:48:54.488773
Pio XII,0,2026-02-02 07:48:54.488773
San Martin,0,2026-02-02 07:48:54.488773
Txofre,108,2026-02-02 07:48:54.488773
Zuatzu,0,2026-02-02 07:48:54.488773
Arcco Amara,0,2026-02-02 08:41:26.460774
Atotxa,63,2026-02-02 08:41:26.460774
Boulevard,134,2026-02-02 08:41:26.460774
Buen Pastor,62,2026-02-02 08:41:26.460774
Easo,126,2026-02-02 08:41:26.460774
Geltokia,0,2026-02-02 08:41:26.460774
Illumbe,0,2026-02-02 08:41:26.460774
Katalunia,201,2026-02-02 08:41:26.460774
Kontxa,446,2026-02-02 08:41:26.460774
Kursaal,140,2026-02-02 08:41:26.460774
Okendo,327,2026-02-02 08:41:26.460774
Ondarreta,142,2026-02-02 08:41:26.460774
Pio XII,0,2026-02-02 08:41:26.460774
San Martin,0,2026-02-02 08:41:26.460774
Txofre,108,2026-02-02 08:41:26.460774
Zuatzu,0,2026-02-02 08:41:26.460774
Arcco Amara,0,2026-02-02 09:47:00.276594
Atotxa,63,2026-02-02 09:47:00.276594
Boulevard,134,2026-02-02 09:47:00.276594
Buen Pastor,62,2026-02-02 09:47:00.276594
Easo,126,2026-02-02 09:47:00.276594
Geltokia,0,2026-02-02 09:47:00.276594
Illumbe,0,2026-02-02 09:47:00.276594
Katalunia,201,2026-02-02 09:47:00.276594
Kontxa,446,2026-02-02 09:47:00.276594
Kursaal,140,2026-02-02 09:47:00.276594
Okendo,327,2026-02-02 09:47:00.276594
Ondarreta,142,2026-02-02 09:47:00.276594
Pio XII,0,2026-02-02 09:47:00.276594
San Martin,0,2026-02-02 09:47:00.276594
Txofre,108,2026-02-02 09:47:00.276594
Zuatzu,0,2026-02-02 09:47:00.276594
Arcco Amara,0,2026-02-02 10:42:46.502234
Atotxa,63,2026-02-02 10:42:46.502234
Boulevard,134,2026-02-02 10:42:46.502234
Buen Pastor,62,2026-02-02 10:42:46.502234
Easo,126,2026-02-02 10:42:46.502234
Geltokia,0,2026-02-02 10:42:46.502234
Illumbe,0,2026-02-02 10:42:46.502234
Katalunia,201,2026-02-02 10:42:46.502234
Kontxa,446,2026-02-02 10:42:46.502234
Kursaal,140,2026-02-02 10:42:46.502234
Okendo,327,2026-02-02 10:42:46.502234
Ondarreta,142,2026-02-02 10:42:46.502234
Pio XII,0,2026-02-02 10:42:46.502234
San Martin,0,2026-02-02 10:42:46.502234
Txofre,108,2026-02-02 10:42:46.502234
Zuatzu,0,2026-02-02 10:42:46.502234
Arcco Amara,0,2026-02-02 11:34:43.768791
Atotxa,63,2026-02-02 11:34:43.768791
Boulevard,134,2026-02-02 11:34:43.768791
Buen Pastor,62,2026-02-02 11:34:43.768791
Easo,126,2026-02-02 11:34:43.768791
Geltokia,0,2026-02-02 11:34:43.768791
Illumbe,0,2026-02-02 11:34:43.768791
Katalunia,201,2026-02-02 11:34:43.768791
Kontxa,446,2026-02-02 11:34:43.768791
Kursaal,140,2026-02-02 11:34:43.768791
Okendo,327,2026-02-02 11:34:43.768791
Ondarreta,142,2026-02-02 11:34:43.768791
Pio XII,0,2026-02-02 11:34:43.768791
San Martin,0,2026-02-02 11:34:43.768791
Txofre,108,2026-02-02 11:34:43.768791
Zuatzu,0,2026-02-02 11:34:43.768791
Arcco Amara,0,2026-02-02 12:57:25.471817
Atotxa,63,2026-02-02 12:57:25.471817
Boulevard,134,2026-02-02 12:57:25.471817
Buen Pastor,62,2026-02-02 12:57:25.471817
Easo,126,2026-02-02 12:57:25.471817
Geltokia,0,2026-02-02 12:57:25.471817
Illumbe,0,2026-02-02 12:57:25.471817
Katalunia,201,2026-02-02 12:57:25.471817
Kontxa,446,2026-02-02 12:57:25.471817
Kursaal,140,2026-02-02 12:57:25.471817
Okendo,327,2026-02-02 12:57:25.471817
Ondarreta,142,2026-02-02 12:57:25.471817
Pio XII,0,2026-02-02 12:57:25.471817
San Martin,0,2026-02-02 12:57:25.471817
Txofre,108,2026-02-02 12:57:25.471817
Zuatzu,0,2026-02-02 12:57:25.471817
Arcco Amara,0,2026-02-02 14:03:38.420249
Atotxa,63,2026-02-02 14:03:38.420249
Boulevard,134,2026-02-02 14:03:38.420249
Buen Pastor,62,2026-02-02 14:03:38.420249
Easo,126,2026-02-02 14:03:38.420249
Geltokia,0,2026-02-02 14:03:38.420249
Illumbe,0,2026-02-02 14:03:38.420249
Katalunia,201,2026-02-02 14:03:38.420249
Kontxa,446,2026-02-02 14:03:38.420249
Kursaal,140,2026-02-02 14:03:38.420249
Okendo,327,2026-02-02 14:03:38.420249
Ondarreta,142,2026-02-02 14:03:38.420249
Pio XII,0,2026-02-02 14:03:38.420249
San Martin,0,2026-02-02 14:03:38.420249
Txofre,108,2026-02-02 14:03:38.420249
Zuatzu,0,2026-02-02 14:03:38.420249
Arcco Amara,0,2026-02-02 15:36:57.522369
Atotxa,63,2026-02-02 15:36:57.522369
Boulevard,134,2026-02-02 15:36:57.522369
Buen Pastor,62,2026-02-02 15:36:57.522369
Easo,126,2026-02-02 15:36:57.522369
Geltokia,0,2026-02-02 15:36:57.522369
Illumbe,0,2026-02-02 15:36:57.522369
Katalunia,201,2026-02-02 15:36:57.522369
Kontxa,446,2026-02-02 15:36:57.522369
Kursaal,140,2026-02-02 15:36:57.522369
Okendo,327,2026-02-02 15:36:57.522369
Ondarreta,142,2026-02-02 15:36:57.522369
Pio XII,0,2026-02-02 15:36:57.522369
San Martin,0,2026-02-02 15:36:57.522369
Txofre,108,2026-02-02 15:36:57.522369
Zuatzu,0,2026-02-02 15:36:57.522369
Arcco Amara,0,2026-02-02 16:38:28.945224
Atotxa,63,2026-02-02 16:38:28.945224
Boulevard,134,2026-02-02 16:38:28.945224
Buen Pastor,62,2026-02-02 16:38:28.945224
Easo,126,2026-02-02 16:38:28.945224
Geltokia,0,2026-02-02 16:38:28.945224
Illumbe,0,2026-02-02 16:38:28.945224
Katalunia,201,2026-02-02 16:38:28.945224
Kontxa,446,2026-02-02 16:38:28.945224
Kursaal,140,2026-02-02 16:38:28.945224
Okendo,327,2026-02-02 16:38:28.945224
Ondarreta,142,2026-02-02 16:38:28.945224
Pio XII,0,2026-02-02 16:38:28.945224
San Martin,0,2026-02-02 16:38:28.945224
Txofre,108,2026-02-02 16:38:28.945224
Zuatzu,0,2026-02-02 16:38:28.945224
Arcco Amara,0,2026-02-02 17:37:14.554531
Atotxa,63,2026-02-02 17:37:14.554531
Boulevard,134,2026-02-02 17:37:14.554531
Buen Pastor,62,2026-02-02 17:37:14.554531
Easo,126,2026-02-02 17:37:14.554531
Geltokia,0,2026-02-02 17:37:14.554531
Illumbe,0,2026-02-02 17:37:14.554531
Katalunia,201,2026-02-02 17:37:14.554531
Kontxa,446,2026-02-02 17:37:14.554531
Kursaal,140,2026-02-02 17:37:14.554531
Okendo,327,2026-02-02 17:37:14.554531
Ondarreta,142,2026-02-02 17:37:14.554531
Pio XII,0,2026-02-02 17:37:14.554531
San Martin,0,2026-02-02 17:37:14.554531
Txofre,108,2026-02-02 17:37:14.554531
Zuatzu,0,2026-02-02 17:37:14.554531
Arcco Amara,0,2026-02-02 18:41:37.992917
Atotxa,63,2026-02-02 18:41:37.992917
Boulevard,134,2026-02-02 18:41:37.992917
Buen Pastor,62,2026-02-02 18:41:37.992917
Easo,126,2026-02-02 18:41:37.992917
Geltokia,0,2026-02-02 18:41:37.992917
Illumbe,0,2026-02-02 18:41:37.992917
Katalunia,201,2026-02-02 18:41:37.992917
Kontxa,446,2026-02-02 18:41:37.992917
Kursaal,140,2026-02-02 18:41:37.992917
Okendo,327,2026-02-02 18:41:37.992917
Ondarreta,142,2026-02-02 18:41:37.992917
Pio XII,0,2026-02-02 18:41:37.992917
San Martin,0,2026-02-02 18:41:37.992917
Txofre,108,2026-02-02 18:41:37.992917
Zuatzu,0,2026-02-02 18:41:37.992917
Arcco Amara,0,2026-02-02 23:27:36.153837
Atotxa,63,2026-02-02 23:27:36.153837
Boulevard,134,2026-02-02 23:27:36.153837
Buen Pastor,62,2026-02-02 23:27:36.153837
Easo,126,2026-02-02 23:27:36.153837
Geltokia,0,2026-02-02 23:27:36.153837
Illumbe,0,2026-02-02 23:27:36.153837
Katalunia,201,2026-02-02 23:27:36.153837
Kontxa,446,2026-02-02 23:27:36.153837
Kursaal,140,2026-02-02 23:27:36.153837
Okendo,327,2026-02-02 23:27:36.153837
Ondarreta,142,2026-02-02 23:27:36.153837
Pio XII,0,2026-02-02 23:27:36.153837
San Martin,0,2026-02-02 23:27:36.153837
Txofre,108,2026-02-02 23:27:36.153837
Zuatzu,0,2026-02-02 23:27:36.153837
Arcco Amara,0,2026-02-03 02:02:06.088904
Atotxa,63,2026-02-03 02:02:06.088904
Boulevard,134,2026-02-03 02:02:06.088904
Buen Pastor,62,2026-02-03 02:02:06.088904
Easo,126,2026-02-03 02:02:06.088904
Geltokia,0,2026-02-03 02:02:06.088904
Illumbe,0,2026-02-03 02:02:06.088904
Katalunia,201,2026-02-03 02:02:06.088904
Kontxa,446,2026-02-03 02:02:06.088904
Kursaal,140,2026-02-03 02:02:06.088904
Okendo,327,2026-02-03 02:02:06.088904
Ondarreta,142,2026-02-03 02:02:06.088904
Pio XII,0,2026-02-03 02:02:06.088904
San Martin,0,2026-02-03 02:02:06.088904
Txofre,108,2026-02-03 02:02:06.088904
Zuatzu,0,2026-02-03 02:02:06.088904
Arcco Amara,0,2026-02-03 04:45:20.869993
Atotxa,63,2026-02-03 04:45:20.869993
Boulevard,134,2026-02-03 04:45:20.869993
Buen Pastor,62,2026-02-03 04:45:20.869993
Easo,126,2026-02-03 04:45:20.869993
Geltokia,0,2026-02-03 04:45:20.869993
Illumbe,0,2026-02-03 04:45:20.869993
Katalunia,201,2026-02-03 04:45:20.869993
Kontxa,446,2026-02-03 04:45:20.869993
Kursaal,140,2026-02-03 04:45:20.869993
Okendo,327,2026-02-03 04:45:20.869993
Ondarreta,142,2026-02-03 04:45:20.869993
Pio XII,0,2026-02-03 04:45:20.869993
San Martin,0,2026-02-03 04:45:20.869993
Txofre,108,2026-02-03 04:45:20.869993
Zuatzu,0,2026-02-03 04:45:20.869993
Arcco Amara,0,2026-02-03 05:49:37.690937
Atotxa,63,2026-02-03 05:49:37.690937
Boulevard,134,2026-02-03 05:49:37.690937
Buen Pastor,62,2026-02-03 05:49:37.690937
Easo,126,2026-02-03 05:49:37.690937
Geltokia,0,2026-02-03 05:49:37.690937
Illumbe,0,2026-02-03 05:49:37.690937
Katalunia,201,2026-02-03 05:49:37.690937
Kontxa,446,2026-02-03 05:49:37.690937
Kursaal,140,2026-02-03 05:49:37.690937
Okendo,327,2026-02-03 05:49:37.690937
Ondarreta,142,2026-02-03 05:49:37.690937
Pio XII,0,2026-02-03 05:49:37.690937
San Martin,0,2026-02-03 05:49:37.690937
Txofre,108,2026-02-03 05:49:37.690937
Zuatzu,0,2026-02-03 05:49:37.690937
Arcco Amara,0,2026-02-03 06:50:22.678851
Atotxa,63,2026-02-03 06:50:22.678851
Boulevard,134,2026-02-03 06:50:22.678851
Buen Pastor,62,2026-02-03 06:50:22.678851
Easo,126,2026-02-03 06:50:22.678851
Geltokia,0,2026-02-03 06:50:22.678851
Illumbe,0,2026-02-03 06:50:22.678851
Katalunia,201,2026-02-03 06:50:22.678851
Kontxa,446,2026-02-03 06:50:22.678851
Kursaal,140,2026-02-03 06:50:22.678851
Okendo,327,2026-02-03 06:50:22.678851
Ondarreta,142,2026-02-03 06:50:22.678851
Pio XII,0,2026-02-03 06:50:22.678851
San Martin,0,2026-02-03 06:50:22.678851
Txofre,108,2026-02-03 06:50:22.678851
Zuatzu,0,2026-02-03 06:50:22.678851
Arcco Amara,0,2026-02-03 07:41:36.291404
Atotxa,63,2026-02-03 07:41:36.291404
Boulevard,134,2026-02-03 07:41:36.291404
Buen Pastor,62,2026-02-03 07:41:36.291404
Easo,126,2026-02-03 07:41:36.291404
Geltokia,0,2026-02-03 07:41:36.291404
Illumbe,0,2026-02-03 07:41:36.291404
Katalunia,201,2026-02-03 07:41:36.291404
Kontxa,446,2026-02-03 07:41:36.291404
Kursaal,140,2026-02-03 07:41:36.291404
Okendo,327,2026-02-03 07:41:36.291404
Ondarreta,142,2026-02-03 07:41:36.291404
Pio XII,0,2026-02-03 07:41:36.291404
San Martin,0,2026-02-03 07:41:36.291404
Txofre,108,2026-02-03 07:41:36.291404
Zuatzu,0,2026-02-03 07:41:36.291404
Arcco Amara,0,2026-02-03 08:34:54.009779
Atotxa,63,2026-02-03 08:34:54.009779
Boulevard,134,2026-02-03 08:34:54.009779
Buen Pastor,62,2026-02-03 08:34:54.009779
Easo,126,2026-02-03 08:34:54.009779
Geltokia,0,2026-02-03 08:34:54.009779
Illumbe,0,2026-02-03 08:34:54.009779
Katalunia,201,2026-02-03 08:34:54.009779
Kontxa,446,2026-02-03 08:34:54.009779
Kursaal,140,2026-02-03 08:34:54.009779
Okendo,327,2026-02-03 08:34:54.009779
Ondarreta,142,2026-02-03 08:34:54.009779
Pio XII,0,2026-02-03 08:34:54.009779
San Martin,0,2026-02-03 08:34:54.009779
Txofre,108,2026-02-03 08:34:54.009779
Zuatzu,0,2026-02-03 08:34:54.009779
Arcco Amara,0,2026-02-03 09:39:50.851954
Atotxa,63,2026-02-03 09:39:50.851954
Boulevard,134,2026-02-03 09:39:50.851954
Buen Pastor,62,2026-02-03 09:39:50.851954
Easo,126,2026-02-03 09:39:50.851954
Geltokia,0,2026-02-03 09:39:50.851954
Illumbe,0,2026-02-03 09:39:50.851954
Katalunia,201,2026-02-03 09:39:50.851954
Kontxa,446,2026-02-03 09:39:50.851954
Kursaal,140,2026-02-03 09:39:50.851954
Okendo,327,2026-02-03 09:39:50.851954
Ondarreta,142,2026-02-03 09:39:50.851954
Pio XII,0,2026-02-03 09:39:50.851954
San Martin,0,2026-02-03 09:39:50.851954
Txofre,108,2026-02-03 09:39:50.851954
Zuatzu,0,2026-02-03 09:39:50.851954
Arcco Amara,0,2026-02-03 10:38:46.065251
Atotxa,63,2026-02-03 10:38:46.065251
Boulevard,134,2026-02-03 10:38:46.065251
Buen Pastor,62,2026-02-03 10:38:46.065251
Easo,126,2026-02-03 10:38:46.065251
Geltokia,0,2026-02-03 10:38:46.065251
Illumbe,0,2026-02-03 10:38:46.065251
Katalunia,201,2026-02-03 10:38:46.065251
Kontxa,446,2026-02-03 10:38:46.065251
Kursaal,140,2026-02-03 10:38:46.065251
Okendo,327,2026-02-03 10:38:46.065251
Ondarreta,142,2026-02-03 10:38:46.065251
Pio XII,0,2026-02-03 10:38:46.065251
San Martin,0,2026-02-03 10:38:46.065251
Txofre,108,2026-02-03 10:38:46.065251
Zuatzu,0,2026-02-03 10:38:46.065251
Arcco Amara,0,2026-02-03 11:33:31.345383
Atotxa,63,2026-02-03 11:33:31.345383
Boulevard,134,2026-02-03 11:33:31.345383
Buen Pastor,62,2026-02-03 11:33:31.345383
Easo,126,2026-02-03 11:33:31.345383
Geltokia,0,2026-02-03 11:33:31.345383
Illumbe,0,2026-02-03 11:33:31.345383
Katalunia,201,2026-02-03 11:33:31.345383
Kontxa,446,2026-02-03 11:33:31.345383
Kursaal,140,2026-02-03 11:33:31.345383
Okendo,327,2026-02-03 11:33:31.345383
Ondarreta,142,2026-02-03 11:33:31.345383
Pio XII,0,2026-02-03 11:33:31.345383
San Martin,0,2026-02-03 11:33:31.345383
Txofre,108,2026-02-03 11:33:31.345383
Zuatzu,0,2026-02-03 11:33:31.345383
Arcco Amara,0,2026-02-03 12:57:32.122488
Atotxa,63,2026-02-03 12:57:32.122488
Boulevard,134,2026-02-03 12:57:32.122488
Buen Pastor,62,2026-02-03 12:57:32.122488
Easo,126,2026-02-03 12:57:32.122488
Geltokia,0,2026-02-03 12:57:32.122488
Illumbe,0,2026-02-03 12:57:32.122488
Katalunia,201,2026-02-03 12:57:32.122488
Kontxa,446,2026-02-03 12:57:32.122488
Kursaal,140,2026-02-03 12:57:32.122488
Okendo,327,2026-02-03 12:57:32.122488
Ondarreta,142,2026-02-03 12:57:32.122488
Pio XII,0,2026-02-03 12:57:32.122488
San Martin,0,2026-02-03 12:57:32.122488
Txofre,108,2026-02-03 12:57:32.122488
Zuatzu,0,2026-02-03 12:57:32.122488
Arcco Amara,0,2026-02-03 14:05:46.663841
Atotxa,63,2026-02-03 14:05:46.663841
Boulevard,134,2026-02-03 14:05:46.663841
Buen Pastor,62,2026-02-03 14:05:46.663841
Easo,126,2026-02-03 14:05:46.663841
Geltokia,0,2026-02-03 14:05:46.663841
Illumbe,0,2026-02-03 14:05:46.663841
Katalunia,201,2026-02-03 14:05:46.663841
Kontxa,446,2026-02-03 14:05:46.663841
Kursaal,140,2026-02-03 14:05:46.663841
Okendo,327,2026-02-03 14:05:46.663841
Ondarreta,142,2026-02-03 14:05:46.663841
Pio XII,0,2026-02-03 14:05:46.663841
San Martin,0,2026-02-03 14:05:46.663841
Txofre,108,2026-02-03 14:05:46.663841
Zuatzu,0,2026-02-03 14:05:46.663841
Arcco Amara,0,2026-02-03 15:48:23.652808
Atotxa,63,2026-02-03 15:48:23.652808
Boulevard,134,2026-02-03 15:48:23.652808
Buen Pastor,62,2026-02-03 15:48:23.652808
Easo,126,2026-02-03 15:48:23.652808
Geltokia,0,2026-02-03 15:48:23.652808
Illumbe,0,2026-02-03 15:48:23.652808
Katalunia,201,2026-02-03 15:48:23.652808
Kontxa,446,2026-02-03 15:48:23.652808
Kursaal,140,2026-02-03 15:48:23.652808
Okendo,327,2026-02-03 15:48:23.652808
Ondarreta,142,2026-02-03 15:48:23.652808
Pio XII,0,2026-02-03 15:48:23.652808
San Martin,0,2026-02-03 15:48:23.652808
Txofre,108,2026-02-03 15:48:23.652808
Zuatzu,0,2026-02-03 15:48:23.652808
Arcco Amara,0,2026-02-03 16:51:55.110336
Atotxa,63,2026-02-03 16:51:55.110336
Boulevard,134,2026-02-03 16:51:55.110336
Buen Pastor,62,2026-02-03 16:51:55.110336
Easo,126,2026-02-03 16:51:55.110336
Geltokia,0,2026-02-03 16:51:55.110336
Illumbe,0,2026-02-03 16:51:55.110336
Katalunia,201,2026-02-03 16:51:55.110336
Kontxa,446,2026-02-03 16:51:55.110336
Kursaal,140,2026-02-03 16:51:55.110336
Okendo,327,2026-02-03 16:51:55.110336
Ondarreta,142,2026-02-03 16:51:55.110336
Pio XII,0,2026-02-03 16:51:55.110336
San Martin,0,2026-02-03 16:51:55.110336
Txofre,108,2026-02-03 16:51:55.110336
Zuatzu,0,2026-02-03 16:51:55.110336
Arcco Amara,0,2026-02-03 17:52:11.305733
Atotxa,63,2026-02-03 17:52:11.305733
Boulevard,134,2026-02-03 17:52:11.305733
Buen Pastor,62,2026-02-03 17:52:11.305733
Easo,126,2026-02-03 17:52:11.305733
Geltokia,0,2026-02-03 17:52:11.305733
Illumbe,0,2026-02-03 17:52:11.305733
Katalunia,201,2026-02-03 17:52:11.305733
Kontxa,446,2026-02-03 17:52:11.305733
Kursaal,140,2026-02-03 17:52:11.305733
Okendo,327,2026-02-03 17:52:11.305733
Ondarreta,142,2026-02-03 17:52:11.305733
Pio XII,0,2026-02-03 17:52:11.305733
San Martin,0,2026-02-03 17:52:11.305733
Txofre,108,2026-02-03 17:52:11.305733
Zuatzu,0,2026-02-03 17:52:11.305733
Arcco Amara,0,2026-02-03 18:55:07.140796
Atotxa,63,2026-02-03 18:55:07.140796
Boulevard,134,2026-02-03 18:55:07.140796
Buen Pastor,62,2026-02-03 18:55:07.140796
Easo,126,2026-02-03 18:55:07.140796
Geltokia,0,2026-02-03 18:55:07.140796
Illumbe,0,2026-02-03 18:55:07.140796
Katalunia,201,2026-02-03 18:55:07.140796
Kontxa,446,2026-02-03 18:55:07.140796
Kursaal,140,2026-02-03 18:55:07.140796
Okendo,327,2026-02-03 18:55:07.140796
Ondarreta,142,2026-02-03 18:55:07.140796
Pio XII,0,2026-02-03 18:55:07.140796
San Martin,0,2026-02-03 18:55:07.140796
Txofre,108,2026-02-03 18:55:07.140796
Zuatzu,0,2026-02-03 18:55:07.140796
Arcco Amara,0,2026-02-03 19:44:17.778469
Atotxa,63,2026-02-03 19:44:17.778469
Boulevard,134,2026-02-03 19:44:17.778469
Buen Pastor,62,2026-02-03 19:44:17.778469
Easo,126,2026-02-03 19:44:17.778469
Geltokia,0,2026-02-03 19:44:17.778469
Illumbe,0,2026-02-03 19:44:17.778469
Katalunia,201,2026-02-03 19:44:17.778469
Kontxa,446,2026-02-03 19:44:17.778469
Kursaal,140,2026-02-03 19:44:17.778469
Okendo,327,2026-02-03 19:44:17.778469
Ondarreta,142,2026-02-03 19:44:17.778469
Pio XII,0,2026-02-03 19:44:17.778469
San Martin,0,2026-02-03 19:44:17.778469
Txofre,108,2026-02-03 19:44:17.778469
Zuatzu,0,2026-02-03 19:44:17.778469
Arcco Amara,0,2026-02-03 20:34:39.233659
Atotxa,63,2026-02-03 20:34:39.233659
Boulevard,134,2026-02-03 20:34:39.233659
Buen Pastor,62,2026-02-03 20:34:39.233659
Easo,126,2026-02-03 20:34:39.233659
Geltokia,0,2026-02-03 20:34:39.233659
Illumbe,0,2026-02-03 20:34:39.233659
Katalunia,201,2026-02-03 20:34:39.233659
Kontxa,446,2026-02-03 20:34:39.233659
Kursaal,140,2026-02-03 20:34:39.233659
Okendo,327,2026-02-03 20:34:39.233659
Ondarreta,142,2026-02-03 20:34:39.233659
Pio XII,0,2026-02-03 20:34:39.233659
San Martin,0,2026-02-03 20:34:39.233659
Txofre,108,2026-02-03 20:34:39.233659
Zuatzu,0,2026-02-03 20:34:39.233659
Arcco Amara,0,2026-02-03 21:33:29.896268
Atotxa,63,2026-02-03 21:33:29.896268
Boulevard,134,2026-02-03 21:33:29.896268
Buen Pastor,62,2026-02-03 21:33:29.896268
Easo,126,2026-02-03 21:33:29.896268
Geltokia,0,2026-02-03 21:33:29.896268
Illumbe,0,2026-02-03 21:33:29.896268
Katalunia,201,2026-02-03 21:33:29.896268
Kontxa,446,2026-02-03 21:33:29.896268
Kursaal,140,2026-02-03 21:33:29.896268
Okendo,327,2026-02-03 21:33:29.896268
Ondarreta,142,2026-02-03 21:33:29.896268
Pio XII,0,2026-02-03 21:33:29.896268
San Martin,0,2026-02-03 21:33:29.896268
Txofre,108,2026-02-03 21:33:29.896268
Zuatzu,0,2026-02-03 21:33:29.896268
Arcco Amara,0,2026-02-03 22:28:54.508396
Atotxa,63,2026-02-03 22:28:54.508396
Boulevard,134,2026-02-03 22:28:54.508396
Buen Pastor,62,2026-02-03 22:28:54.508396
Easo,126,2026-02-03 22:28:54.508396
Geltokia,0,2026-02-03 22:28:54.508396
Illumbe,0,2026-02-03 22:28:54.508396
Katalunia,201,2026-02-03 22:28:54.508396
Kontxa,446,2026-02-03 22:28:54.508396
Kursaal,140,2026-02-03 22:28:54.508396
Okendo,327,2026-02-03 22:28:54.508396
Ondarreta,142,2026-02-03 22:28:54.508396
Pio XII,0,2026-02-03 22:28:54.508396
San Martin,0,2026-02-03 22:28:54.508396
Txofre,108,2026-02-03 22:28:54.508396
Zuatzu,0,2026-02-03 22:28:54.508396
Arcco Amara,0,2026-02-03 23:27:15.362248
Atotxa,63,2026-02-03 23:27:15.362248
Boulevard,134,2026-02-03 23:27:15.362248
Buen Pastor,62,2026-02-03 23:27:15.362248
Easo,126,2026-02-03 23:27:15.362248
Geltokia,0,2026-02-03 23:27:15.362248
Illumbe,0,2026-02-03 23:27:15.362248
Katalunia,201,2026-02-03 23:27:15.362248
Kontxa,446,2026-02-03 23:27:15.362248
Kursaal,140,2026-02-03 23:27:15.362248
Okendo,327,2026-02-03 23:27:15.362248
Ondarreta,142,2026-02-03 23:27:15.362248
Pio XII,0,2026-02-03 23:27:15.362248
San Martin,0,2026-02-03 23:27:15.362248
Txofre,108,2026-02-03 23:27:15.362248
Zuatzu,0,2026-02-03 23:27:15.362248
Arcco Amara,0,2026-02-04 01:57:19.343224
Atotxa,63,2026-02-04 01:57:19.343224
Boulevard,134,2026-02-04 01:57:19.343224
Buen Pastor,62,2026-02-04 01:57:19.343224
Easo,126,2026-02-04 01:57:19.343224
Geltokia,0,2026-02-04 01:57:19.343224
Illumbe,0,2026-02-04 01:57:19.343224
Katalunia,201,2026-02-04 01:57:19.343224
Kontxa,446,2026-02-04 01:57:19.343224
Kursaal,140,2026-02-04 01:57:19.343224
Okendo,327,2026-02-04 01:57:19.343224
Ondarreta,142,2026-02-04 01:57:19.343224
Pio XII,0,2026-02-04 01:57:19.343224
San Martin,0,2026-02-04 01:57:19.343224
Txofre,108,2026-02-04 01:57:19.343224
Zuatzu,0,2026-02-04 01:57:19.343224
Arcco Amara,0,2026-02-04 04:12:45.881423
Atotxa,63,2026-02-04 04:12:45.881423
Boulevard,134,2026-02-04 04:12:45.881423
Buen Pastor,62,2026-02-04 04:12:45.881423
Easo,126,2026-02-04 04:12:45.881423
Geltokia,0,2026-02-04 04:12:45.881423
Illumbe,0,2026-02-04 04:12:45.881423
Katalunia,201,2026-02-04 04:12:45.881423
Kontxa,446,2026-02-04 04:12:45.881423
Kursaal,140,2026-02-04 04:12:45.881423
Okendo,327,2026-02-04 04:12:45.881423
Ondarreta,142,2026-02-04 04:12:45.881423
Pio XII,0,2026-02-04 04:12:45.881423
San Martin,0,2026-02-04 04:12:45.881423
Txofre,108,2026-02-04 04:12:45.881423
Zuatzu,0,2026-02-04 04:12:45.881423
Arcco Amara,0,2026-02-04 05:47:36.486103
Atotxa,63,2026-02-04 05:47:36.486103
Boulevard,134,2026-02-04 05:47:36.486103
Buen Pastor,62,2026-02-04 05:47:36.486103
Easo,126,2026-02-04 05:47:36.486103
Geltokia,0,2026-02-04 05:47:36.486103
Illumbe,0,2026-02-04 05:47:36.486103
Katalunia,201,2026-02-04 05:47:36.486103
Kontxa,446,2026-02-04 05:47:36.486103
Kursaal,140,2026-02-04 05:47:36.486103
Okendo,327,2026-02-04 05:47:36.486103
Ondarreta,142,2026-02-04 05:47:36.486103
Pio XII,0,2026-02-04 05:47:36.486103
San Martin,0,2026-02-04 05:47:36.486103
Txofre,108,2026-02-04 05:47:36.486103
Zuatzu,0,2026-02-04 05:47:36.486103
Arcco Amara,0,2026-02-04 06:51:12.570843
Atotxa,63,2026-02-04 06:51:12.570843
Boulevard,134,2026-02-04 06:51:12.570843
Buen Pastor,62,2026-02-04 06:51:12.570843
Easo,126,2026-02-04 06:51:12.570843
Geltokia,0,2026-02-04 06:51:12.570843
Illumbe,0,2026-02-04 06:51:12.570843
Katalunia,201,2026-02-04 06:51:12.570843
Kontxa,446,2026-02-04 06:51:12.570843
Kursaal,140,2026-02-04 06:51:12.570843
Okendo,327,2026-02-04 06:51:12.570843
Ondarreta,142,2026-02-04 06:51:12.570843
Pio XII,0,2026-02-04 06:51:12.570843
San Martin,0,2026-02-04 06:51:12.570843
Txofre,108,2026-02-04 06:51:12.570843
Zuatzu,0,2026-02-04 06:51:12.570843
Arcco Amara,0,2026-02-04 07:43:09.441548
Atotxa,63,2026-02-04 07:43:09.441548
Boulevard,134,2026-02-04 07:43:09.441548
Buen Pastor,62,2026-02-04 07:43:09.441548
Easo,126,2026-02-04 07:43:09.441548
